"filename","indicator1","indicator2","indicator3","X","Y","Z","X,Y","Y,Z","X,Z","X,Y,Z","pop"
"Syria MICS 2006 SPSS Datasets","blank1","blank2","ext",100,100,1,100,1,1,1,19809000
"Syria MICS 2006 SPSS Datasets","blank1","blank2","female",100,100,48,100,48,48,48,19809000
"Syria MICS 2006 SPSS Datasets","blank1","blank2","fifteento49",100,100,50,100,50,50,50,19809000
"Syria MICS 2006 SPSS Datasets","blank1","blank2","fiveto14",100,100,27,100,27,27,27,19809000
"Syria MICS 2006 SPSS Datasets","blank1","blank2","gt49",100,100,13,100,13,13,13,19809000
"Syria MICS 2006 SPSS Datasets","blank1","blank2","higher",100,100,13,100,13,13,13,8534000
"Syria MICS 2006 SPSS Datasets","blank1","blank2","male",100,100,52,100,52,52,52,19809000
"Syria MICS 2006 SPSS Datasets","blank1","blank2","no.birth.reg",100,100,4,100,4,4,4,2484000
"Syria MICS 2006 SPSS Datasets","blank1","blank2","no.educ",100,100,31,100,31,31,31,8534000
"Syria MICS 2006 SPSS Datasets","blank1","blank2","no.skilled.attendant",100,100,8,100,8,8,8,4930000
"Syria MICS 2006 SPSS Datasets","blank1","blank2","non.p20",100,100,94,100,94,94,94,19809000
"Syria MICS 2006 SPSS Datasets","blank1","blank2","p20",100,100,6,100,6,6,6,19809000
"Syria MICS 2006 SPSS Datasets","blank1","blank2","primary",100,100,69,100,69,69,69,8534000
"Syria MICS 2006 SPSS Datasets","blank1","blank2","rural",100,100,47,100,47,47,47,19809000
"Syria MICS 2006 SPSS Datasets","blank1","blank2","secondary",100,100,44,100,44,44,44,8534000
"Syria MICS 2006 SPSS Datasets","blank1","blank2","stunted",100,100,,100,,,,2484000
"Syria MICS 2006 SPSS Datasets","blank1","blank2","under5",100,100,10,100,10,10,10,19809000
"Syria MICS 2006 SPSS Datasets","blank1","blank2","urban",100,100,53,100,53,53,53,19809000
"Syria MICS 2006 SPSS Datasets","blank1","ext","female",100,1,48,1,1,48,1,19809000
"Syria MICS 2006 SPSS Datasets","blank1","ext","fifteento49",100,1,50,1,1,50,1,19809000
"Syria MICS 2006 SPSS Datasets","blank1","ext","fiveto14",100,1,27,1,0,27,0,19809000
"Syria MICS 2006 SPSS Datasets","blank1","ext","gt49",100,1,13,1,0,13,0,19809000
"Syria MICS 2006 SPSS Datasets","blank1","ext","higher",100,1,13,1,0,13,0,8534000
"Syria MICS 2006 SPSS Datasets","blank1","ext","male",100,1,52,1,1,52,1,19809000
"Syria MICS 2006 SPSS Datasets","blank1","ext","no.birth.reg",100,1,4,1,0,4,0,2484000
"Syria MICS 2006 SPSS Datasets","blank1","ext","no.educ",100,1,31,1,1,31,1,8534000
"Syria MICS 2006 SPSS Datasets","blank1","ext","no.skilled.attendant",100,1,8,1,1,8,1,4930000
"Syria MICS 2006 SPSS Datasets","blank1","ext","non.p20",100,1,94,1,0,94,0,19809000
"Syria MICS 2006 SPSS Datasets","blank1","ext","p20",100,1,6,1,1,6,1,19809000
"Syria MICS 2006 SPSS Datasets","blank1","ext","primary",100,1,69,1,0,69,0,8534000
"Syria MICS 2006 SPSS Datasets","blank1","ext","rural",100,1,47,1,1,47,1,19809000
"Syria MICS 2006 SPSS Datasets","blank1","ext","secondary",100,1,44,1,0,44,0,8534000
"Syria MICS 2006 SPSS Datasets","blank1","ext","stunted",100,1,,1,0,,0,2484000
"Syria MICS 2006 SPSS Datasets","blank1","ext","under5",100,1,10,1,0,10,0,19809000
"Syria MICS 2006 SPSS Datasets","blank1","ext","urban",100,1,53,1,0,53,0,19809000
"Syria MICS 2006 SPSS Datasets","blank1","female","fifteento49",100,48,50,48,24,50,24,19809000
"Syria MICS 2006 SPSS Datasets","blank1","female","fiveto14",100,48,27,48,13,27,13,19809000
"Syria MICS 2006 SPSS Datasets","blank1","female","gt49",100,48,13,48,6,13,6,19809000
"Syria MICS 2006 SPSS Datasets","blank1","female","higher",100,49,13,49,5,13,5,8534000
"Syria MICS 2006 SPSS Datasets","blank1","female","male",100,48,52,48,0,52,0,19809000
"Syria MICS 2006 SPSS Datasets","blank1","female","no.birth.reg",100,47,4,47,2,4,2,2484000
"Syria MICS 2006 SPSS Datasets","blank1","female","no.educ",100,49,31,49,20,31,20,8534000
"Syria MICS 2006 SPSS Datasets","blank1","female","no.skilled.attendant",100,100,8,100,8,8,8,4930000
"Syria MICS 2006 SPSS Datasets","blank1","female","non.p20",100,48,94,48,45,94,45,19809000
"Syria MICS 2006 SPSS Datasets","blank1","female","p20",100,48,6,48,3,6,3,19809000
"Syria MICS 2006 SPSS Datasets","blank1","female","primary",100,49,69,49,29,69,29,8534000
"Syria MICS 2006 SPSS Datasets","blank1","female","rural",100,48,47,48,23,47,23,19809000
"Syria MICS 2006 SPSS Datasets","blank1","female","secondary",100,49,44,49,18,44,18,8534000
"Syria MICS 2006 SPSS Datasets","blank1","female","stunted",100,47,,47,0,,0,2484000
"Syria MICS 2006 SPSS Datasets","blank1","female","under5",100,48,10,48,5,10,5,19809000
"Syria MICS 2006 SPSS Datasets","blank1","female","urban",100,48,53,48,25,53,25,19809000
"Syria MICS 2006 SPSS Datasets","blank1","fifteento49","fiveto14",100,50,27,50,0,27,0,19809000
"Syria MICS 2006 SPSS Datasets","blank1","fifteento49","gt49",100,50,13,50,0,13,0,19809000
"Syria MICS 2006 SPSS Datasets","blank1","fifteento49","higher",100,68,13,68,11,13,11,8534000
"Syria MICS 2006 SPSS Datasets","blank1","fifteento49","male",100,50,52,50,26,52,26,19809000
"Syria MICS 2006 SPSS Datasets","blank1","fifteento49","no.birth.reg",100,0,4,0,0,4,0,2484000
"Syria MICS 2006 SPSS Datasets","blank1","fifteento49","no.educ",100,68,31,68,12,31,12,8534000
"Syria MICS 2006 SPSS Datasets","blank1","fifteento49","no.skilled.attendant",100,100,8,100,8,8,8,4930000
